id	parentID	kingdom	phylum	class	order	family	scientificName	rank	status
4080		Plantae	Tracheophyta	Spermatopsida	Rosales	Rhamnaceae	Rhamnus cathartica	species	accepted
4082		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Rhinanthus angustifolius	species	accepted
4083		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Nasturtium officinale	species	accepted
4084		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Narthecium ossifragum	species	accepted
4085		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Nasturtium microphyllum	species	accepted
4089		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex acetosella subsp. angiocarpus	subspecies	accepted
4090		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex acetosella	species	accepted
4091		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex obtusifolius subsp. obtusifolius	subspecies	accepted
4092		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Polygonaceae	Rumex obtusifolius subsp. transiens	subspecies	accepted
4093		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Sagina apetala	species	accepted
4094		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Sagina micropetala	species	accepted
4097		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Salix x mollissima	species	accepted
4098		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Salicaceae	Salix cinerea subsp. oleifolia	subspecies	accepted
4099		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Amaranthaceae	Salsola kali subsp. kali	subspecies	accepted
4100		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Amaranthaceae	Salsola kali subsp. ruthenica	subspecies	accepted
4101		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Sanguisorba minor subsp. balearica	subspecies	accepted
4102		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Cytisus scoparius	species	accepted
4103		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Clinopodium acinos	species	accepted
4104		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Clinopodium menthifolium	species	accepted
4105		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Schoenoplectus pungens	species	accepted
4106		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Trichophorum cespitosum	species	accepted
4107		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Trichophorum cespitosus subsp. cespitosus	subspecies	accepted
4108		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Trichophorum cespitosus subsp. germanicus	subspecies	accepted
4109		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Eleogiton fluitans	species	accepted
4110		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Schoenoplectus lacustris	species	accepted
4111		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Bolboschoenus maritimus	species	accepted
4112		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Schoenoplectus mucronatus	species	accepted
4113		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Blysmus compressus	species	accepted
4114		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Blysmus rufus	species	accepted
4115		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Isolepis setacea	species	accepted
4116		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Schoenoplectus tabernaemontani	species	accepted
4117		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Schoenoplectus triqueter	species	accepted
4118		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Schoenoplectus x carinatus	species	accepted
4119		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Scleranthus annuus subsp. annuus	subspecies	accepted
4120		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Scleranthus annuus subsp. polycarpos	subspecies	accepted
4121		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Scrophularia umbrosa	species	accepted
4122		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Scrophularia umbrosa subsp. neesii	subspecies	accepted
4123		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Scrophularia umbrosa subsp. umbrosa	subspecies	accepted
4124		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Crassulaceae	Sedum telephium subsp. fabaria	subspecies	accepted
4125		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Crassulaceae	Sedum telephium subsp. maximum	subspecies	accepted
4126		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Crassulaceae	Sedum telephium subsp. telephium	subspecies	accepted
4127		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Jacobaea aquatica	species	accepted
4128		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Tephroseris palustris	species	accepted
4129		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Jacobaea vulgaris	species	accepted
4130		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Senecio nemorensis	species	accepted
4131		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Jacobaea paludosa	species	accepted
4132		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Artemisia maritima	species	accepted
4133		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Sesleria albicans	species	accepted
4134		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Setaria pumila	species	accepted
4135		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Danthonia	genus	accepted
4136		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Danthonia decumbens	species	accepted
4137		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Silene latifolia subsp. alba	subspecies	accepted
4138		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Sisymbrium austriacum	species	accepted
4139		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Berula erecta	species	accepted
4140		Plantae	Tracheophyta	Spermatopsida	Solanales	Solanaceae	Solanum nigrum subsp. nigrum	subspecies	accepted
4141		Plantae	Tracheophyta	Spermatopsida	Solanales	Solanaceae	Solanum nigrum subsp. schultesii	subspecies	accepted
4142		Plantae	Tracheophyta	Spermatopsida	Solanales	Solanaceae	Solanum physalifolium	species	accepted
4143		Plantae	Tracheophyta	Spermatopsida	Poales	Sparganiaceae	Sparganium erectum subsp. erectum	subspecies	accepted
4144		Plantae	Tracheophyta	Spermatopsida	Poales	Sparganiaceae	Sparganium erectum subsp. neglectum	subspecies	accepted
4145		Plantae	Tracheophyta	Spermatopsida	Poales	Sparganiaceae	Sparganium emersum	species	accepted
4146		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Spartina x townsendii	species	accepted
4147		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Spergularia salina	species	accepted
4148		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Spergularia media	species	accepted
4149		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Stellaria palustris	species	accepted
4150		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Stellaria media	species	accepted
4151		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Stellaria neglecta	species	accepted
4152		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Stellaria pallida	species	accepted
4153		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Stellaria nemorum subsp. montana	subspecies	accepted
4154		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Teucrium chamaedrys	species	accepted
4155		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Teucrium chamaedrys subsp. chamaedrys	subspecies	accepted
4156		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Teucrium chamaedrys subsp. germanicum	subspecies	accepted
4157		Plantae	Tracheophyta	Pteropsida	Filicales	Woodsiaceae	Gymnocarpium dryopteris	species	accepted
4158		Plantae	Tracheophyta	Pteropsida	Filicales	Thelypteridaceae	Phegopteris	genus	accepted
4159		Plantae	Tracheophyta	Pteropsida	Filicales	Woodsiaceae	Gymnocarpium robertianum	species	accepted
4160		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Thlaspi caerulescens	species	accepted
4161		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Crassulaceae	Crassula tillaea	species	accepted
4162		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Tragopogon pratensis subsp. orientalis	subspecies	accepted
4163		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Tragopogon pratensis subsp. pratensis	subspecies	accepted
4165		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Petrorhagia	genus	accepted
4166		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Arabis glabra	species	accepted
4167		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Vaccaria hispanica	species	accepted
4168		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Veronica austriaca s.l.	pending	accepted
4169		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Veronica austriaca subsp. austriaca	subspecies	accepted
4170		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Veronica austriaca subsp. teucrium	subspecies	accepted
4171		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Veronica hederifolia subsp. hederifolia	subspecies	accepted
4172		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Veronica hederifolia subsp. lucorum	subspecies	accepted
4173		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia villosa subsp. varia	subspecies	accepted
4174		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia sativa subsp. nigra	subspecies	accepted
4175		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia sativa subsp. obovata	subspecies	accepted
4177		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia sativa subsp. segetalis	subspecies	accepted
4178		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia tetrasperma subsp. gracilis	subspecies	accepted
4179		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia tetrasperma subsp. tetrasperma	subspecies	accepted
4180		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Vicia villosa subsp. villosa	subspecies	accepted
4181		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola lutea subsp. calaminaria	subspecies	accepted
4182		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola curtisii subsp. coniophila	subspecies	accepted
4183		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola curtisii subsp. stenochila	subspecies	accepted
4184		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola reichenbachiana x riviniana	species	accepted
4185		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola arvensis x tricolor	species	accepted
4186		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola canina x riviniana	species	accepted
4187		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Violaceae	Viola hirta x odorata	species	accepted
4188		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia ciliata subsp. ambigua	subspecies	accepted
4189		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia ciliata subsp. ciliata	subspecies	accepted
4190		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Xanthium strumarium	species	accepted
4191		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Zannichellia palustris subsp. palustris	subspecies	accepted
4192		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Zannichellia palustris subsp. pedicellata	subspecies	accepted
4193		Plantae	Tracheophyta	Spermatopsida	Alismatales	Potamogetonaceae	Zannichellia palustris subsp. major	subspecies	accepted
SYN3935	3935						Lamiastrum galeobdolon		synonym
SYN3825	3825						Carex demissa		synonym
SYN3740	3740						Agropyron junceum		synonym
SYN3741	3741						Agropyron pungens		synonym
SYN3926	3926						Juncus alpinoarticulatus ssp. atricapillus		synonym
SYN4019	4019						Plantago major ssp. pleiosperma		synonym
SYN4116	4116						Scirpus tabernaemontani		synonym
SYN4137	4137						Silene latifolia (subsp. alba)		synonym
SYN4153	4153						Stellaria nemorum subsp. glochidisperma		synonym
SYN4193	4193						Zannichellia palustris subsp. polycarpa		synonym
SYN3759	3759						Arenaria leptoclados		synonym
SYN3764	3764						Artemisia campestris ssp. maritima		synonym
SYN3778	3778						Azolla mexicana		synonym
SYN4026	4026						Polygonum convolvulus		synonym
SYN3794	3794						Bromopsis ramosa ssp. ramosa		synonym
SYN3804	3804						Bromus ramosus		synonym
SYN3793	3793						Bromopsis ramosa ssp. benekenii		synonym
SYN4103	4103						Satureja acinos		synonym
SYN4104	4104						Satureja vulgaris		synonym
SYN3817	3817						Camelina sativa ssp. microcarpa		synonym
SYN3951	3951						Linaria minor		synonym
SYN3811	3811						Calamintha sylvatica		synonym
SYN4004	4004						Orchis praetermissa		synonym
SYN3862	3862						Dryopteris pseudomas		synonym
SYN3742	3742						Agropyron repens		synonym
SYN3882	3882						Euphorbia esula ssp. tommasiniana		synonym
SYN3891	3891						Festuca tenuifolia		synonym
SYN3894	3894						Fumaria boraei		synonym
SYN3992	3992						Obione pedunculata		synonym
SYN3993	3993						Obione portulacoides		synonym
SYN3905	3905						Hieracium bauhinii		synonym
SYN3736	3736						Aceraceae		synonym
SYN3911	3911						Hordeum vulgare ssp. distichum		synonym
SYN3929	3929						Juncus arcticus		synonym
SYN4165	4165						Tunica prolifera		synonym
SYN3989	3989						Myrica caroliniensis		synonym
SYN3994	3994						Odontites litoralis		synonym
SYN3998	3998						Oenothera biennis + Oenothera erythrosepala		synonym
SYN4005	4005						Ornithogalum umbellatum ssp. divergens		synonym
SYN4013	4013						Phleum pratense ssp. serotinum		synonym
SYN4020	4020						Platanthera bifolia + Plantanthera chlorantha		synonym
SYN3789	3789						Bilderdykia		synonym
SYN4027	4027						Polygonum cuspidatum		synonym
SYN4071	4071						Puccinellia distans ssp. borealis		synonym
SYN3739	3739						Agropyron caninum		synonym
SYN4090	4090						Rumex angiocarpus		synonym
SYN4098	4098						Salix atrocinerea		synonym
SYN4113	4113						Scirpus planifolius		synonym
SYN4130	4130						Senecio ovatus		synonym
SYN4138	4138						Sisymbrium austriacum (subsp. chrysanthum)		synonym
SYN4143	4143						Sparganium erectum ssp. erectum		synonym
SYN4144	4144						Sparganium erectum ssp. neglectum		synonym
SYN4147	4147						Spergularia marina		synonym
SYN4155	4155						Teucrium chamaedrys ssp. chamaedrys		synonym
SYN4156	4156						Teucrium chamaedrys ssp. germanicum		synonym
SYN3969	3969						Matricaria maritima subsp. inodora		synonym
SYN4170	4170						Veronica austriaca ssp. teucrium		synonym
SYN4174	4174						Vicia sativa ssp. nigra		synonym
SYN4178	4178						Vicia tetrasperma ssp. gracilis		synonym
SYN4173	4173						Vicia dasycarpa		synonym
SYN4181	4181						Viola calaminaria		synonym
SYN3961	3961						Lychnis viscaria		synonym
SYN3784	3784						Beta vulgaris ssp. vulgaris		synonym
SYN3841	3841						Cochlearia officinalis ssp. officinalis		synonym
SYN3852	3852						Daucus carota ssp. sativus		synonym
SYN3962	3962						Lycopersicon esculentum		synonym
SYN4046	4046						Portulaca oleracea ssp. sativa		synonym
SYN4081	4081						Rheum x hybridum		synonym
SYN4095	4095						Salicornia disarticulata		synonym
SYN4096	4096						Salicornia europaea		synonym
SYN4086	4086						Rosa rubiginosa s.l.		synonym
SYN3767	3767						Asparagus officinalis ssp. officinalis		synonym
SYN3843	3843						Consolida orientale		synonym
SYN3903	3903						Helleborus viridis (subsp. occidentalis)		synonym
SYN3947	3947						Lilium bulbiferum ssp. bulbiferum		synonym
SYN3948	3948						Lilium bulbiferum ssp. croceum		synonym
SYN3985	3985						Muscari armeniacum + Muscari botryoides		synonym
SYN3990	3990						Narcissus pseudonarcissus ssp. major		synonym
SYN3991	3991						Narcissus pseudonarcissus ssp. pseudonarcissus		synonym
SYN4040	4040						Polygonum sachalinense		synonym
SYN3819	3819						Camelina sativa ssp. sativa		synonym
SYN4008	4008						Papaver somniferum ssp. setigerum		synonym
SYN4009	4009						Papaver somniferum ssp. somniferum		synonym
SYN3910	3910						Hordeum vulgare ssp. distichum var. vulgare		synonym
SYN3912	3912						Hordeum vulgare ssp. spontaneum		synonym
SYN3913	3913						Hordeum vulgare ssp. vulgare		synonym
SYN3914	3914						Hordeum vulgare ssp. vulgare fo. tetrastichum		synonym
SYN3915	3915						Hordeum vulgare ssp. vulgare var. vulgare		synonym
SYN3916	3916						Hordeum vulgare ssp. vulgare var. vulgare fo. he		synonym
SYN3917	3917						Hordeum vulgare ssp. vulgare var. vulgare fo. te		synonym
SYN4164	4164						Triticum aestivum ssp. compactum		synonym
SYN4017	4017						Pisum sativum ssp. sativum		synonym
SYN4176	4176						Vicia sativa ssp. sativa		synonym
SYN3838	3838						Clinopodium hortensis		synonym
SYN3880	3880						Eugenia caryophyllea		synonym
SYN3979	3979						Mentha x niliaca		synonym
SYN4053	4053						Prunus domestica Gro-1		synonym
SYN4054	4054						Prunus domestica Gro-10		synonym
SYN4055	4055						Prunus domestica Gro-11		synonym
SYN4056	4056						Prunus domestica Gro-12		synonym
SYN4057	4057						Prunus domestica Gro-13		synonym
SYN4058	4058						Prunus domestica Gro-2		synonym
SYN4059	4059						Prunus domestica Gro-3		synonym
SYN4060	4060						Prunus domestica Gro-4		synonym
SYN4061	4061						Prunus domestica Gro-5		synonym
SYN4062	4062						Prunus domestica Gro-5a		synonym
SYN4063	4063						Prunus domestica Gro-5b		synonym
SYN4064	4064						Prunus domestica Gro-6		synonym
SYN4065	4065						Prunus domestica Gro-6/12		synonym
SYN4066	4066						Prunus domestica Gro-7		synonym
SYN4067	4067						Prunus domestica Gro-8		synonym
SYN4068	4068						Prunus domestica Gro-9		synonym
SYN4069	4069						Prunus domestica ssp. domestica		synonym
SYN4070	4070						Prunus domestica ssp. insititia		synonym
SYN4087	4087						Rubus fruticosus		synonym
SYN4088	4088						Rubus x corylifolius		synonym
SYN1274	1274						(ex. Aster tradescantii)		synonym
SYN1323	1323						(ex. Kochia)		synonym
SYN1716	1716						(ex. Cornus alba)		synonym
SYN3332	3332						(ex Cucubalus)		synonym
SYN3611	3611						(ex. Oxycoccus)		synonym
SYN3737	3737						Adiantaceae		synonym
SYN3738	3738						Aesculus x carnea		synonym
SYN3743	3743						Agrostis stolonifera ssp. marina		synonym
SYN3744	3744						Agrostis tenuis		synonym
SYN3745	3745						Alchemilla gracilis		synonym
SYN3746	3746						Alchemilla vulgaris		synonym
SYN3747	3747						Amaranthus hybridus ssp. bouchonii		synonym
SYN3748	3748						Amaranthus hybridus ssp. hybridus		synonym
SYN3749	3749						Amaranthus lividus		synonym
SYN3750	3750						Ambrosia coronopifolia		synonym
SYN3751	3751						Anagallis arvensis ssp. arvensis		synonym
SYN3752	3752						Anagallis arvensis ssp. foemina		synonym
SYN3753	3753						Anagallis minima		synonym
SYN3754	3754						Antirrhinum orontium		synonym
SYN3755	3755						Arabis arenosa		synonym
SYN3756	3756						Arabis hirsuta ssp. hirsuta		synonym
SYN3757	3757						Arabis hirsuta ssp. planisiliqua		synonym
SYN3758	3758						Arabis hirsuta ssp. sagittata		synonym
SYN3760	3760						Arenaria serpyllifolia ssp. serpyllifolia		synonym
SYN3761	3761						Arrhenatherum elatius ssp. bulbosum		synonym
